prefecture,municipality,location,total_applicants,top_age_group,top_age_ratio,female_ratio,male_ratio,national_license_rate,top_employment_status,top_employment_ratio,avg_qualification_count,latitude,longitude
沖縄県,宜野湾市,沖縄県宜野湾市,3,20代,0.3333333333333333,1.0,0.0,0.3333333333333333,就業中,1.0,4.0,26.21,127.68
宮城県,仙台市青葉区,宮城県仙台市青葉区,3,30代,0.3333333333333333,0.6666666666666666,0.33333333333333337,0.0,就業中,1.0,4.333333333333333,38.27,140.87
石川県,野々市市,石川県野々市市,3,30代,0.3333333333333333,0.6666666666666666,0.33333333333333337,0.3333333333333333,就業中,0.6666666666666666,5.0,36.59,136.63
石川県,白山市,石川県白山市,3,50代,0.6666666666666666,0.3333333333333333,0.6666666666666667,0.0,就業中,0.6666666666666666,3.3333333333333335,36.59,136.63
広島県,安芸郡海田町,広島県安芸郡海田町,3,30代,0.3333333333333333,0.0,1.0,0.0,離職中,0.6666666666666666,1.0,34.4,132.46
愛知県,愛知郡東郷町,愛知県愛知郡東郷町,3,30代,0.3333333333333333,0.6666666666666666,0.33333333333333337,0.3333333333333333,就業中,1.0,3.3333333333333335,35.18,136.91
岐阜県,瑞穂市,岐阜県瑞穂市,3,60代,0.3333333333333333,1.0,0.0,0.6666666666666666,離職中,0.6666666666666666,5.333333333333333,35.39,136.72
福岡県,糸島市,福岡県糸島市,3,20代,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.0,就業中,0.6666666666666666,3.6666666666666665,33.61,130.42
岐阜県,高山市,岐阜県高山市,3,20代,0.6666666666666666,1.0,0.0,0.6666666666666666,離職中,0.6666666666666666,5.666666666666667,35.39,136.72
神奈川県,逗子市,神奈川県逗子市,3,50代,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.3333333333333333,離職中,0.6666666666666666,1.6666666666666667,35.45,139.64
沖縄県,南城市,沖縄県南城市,3,20代,0.6666666666666666,0.3333333333333333,0.6666666666666667,0.0,就業中,0.6666666666666666,3.3333333333333335,26.21,127.68
埼玉県,飯能市,埼玉県飯能市,3,40代,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.0,就業中,0.6666666666666666,3.3333333333333335,35.86,139.65
愛知県,北名古屋市,愛知県北名古屋市,3,60代,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.3333333333333333,離職中,0.6666666666666666,3.3333333333333335,35.18,136.91
愛知県,日進市,愛知県日進市,3,60代,0.3333333333333333,0.6666666666666666,0.33333333333333337,0.3333333333333333,就業中,0.6666666666666666,3.0,35.18,136.91
神奈川県,南足柄市,神奈川県南足柄市,3,40代,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.3333333333333333,離職中,0.6666666666666666,1.6666666666666667,35.45,139.64
愛知県,愛西市,愛知県愛西市,3,60代,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.3333333333333333,離職中,0.6666666666666666,3.3333333333333335,35.18,136.91
徳島県,吉野川市,徳島県吉野川市,3,20代,1.0,0.6666666666666666,0.33333333333333337,0.0,就業中,1.0,2.3333333333333335,34.07,134.56
神奈川県,中郡二宮町,神奈川県中郡二宮町,3,40代,0.6666666666666666,0.0,1.0,0.0,就業中,0.6666666666666666,3.3333333333333335,35.45,139.64
宮城県,仙台市泉区,宮城県仙台市泉区,3,20代,0.3333333333333333,0.6666666666666666,0.33333333333333337,0.3333333333333333,就業中,0.6666666666666666,3.3333333333333335,38.27,140.87
北海道,旭川市,北海道旭川市,3,40代,0.3333333333333333,0.6666666666666666,0.33333333333333337,0.0,就業中,1.0,4.333333333333333,43.06,141.35
東京都,福生市,東京都福生市,3,30代,1.0,0.6666666666666666,0.33333333333333337,0.0,就業中,0.6666666666666666,1.3333333333333333,35.69,139.69
愛知県,東海市,愛知県東海市,3,60代,0.3333333333333333,1.0,0.0,0.3333333333333333,就業中,0.6666666666666666,3.3333333333333335,35.18,136.91
愛知県,知立市,愛知県知立市,3,20代,0.3333333333333333,0.6666666666666666,0.33333333333333337,0.3333333333333333,就業中,0.6666666666666666,1.6666666666666667,35.18,136.91
千葉県,八街市,千葉県八街市,3,20代,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.0,就業中,0.6666666666666666,0.6666666666666666,35.61,140.11
兵庫県,養父市,兵庫県養父市,3,40代,0.3333333333333333,0.6666666666666666,0.33333333333333337,0.0,就業中,1.0,2.0,34.69,135.18
青森県,,青森県,3,40代,0.6666666666666666,0.0,1.0,0.0,就業中,1.0,4.333333333333333,40.82,140.74
兵庫県,揖保郡太子町,兵庫県揖保郡太子町,3,70歳以上,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,就業中,0.6666666666666666,4.666666666666667,34.69,135.18
奈良県,吉野郡下市町,奈良県吉野郡下市町,3,20代,0.3333333333333333,0.0,1.0,0.0,就業中,0.6666666666666666,2.6666666666666665,34.69,135.83
奈良県,吉野郡吉野町,奈良県吉野郡吉野町,3,20代,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.0,就業中,1.0,5.0,34.69,135.83
京都府,与謝郡伊根町,京都府与謝郡伊根町,3,30代,0.3333333333333333,0.6666666666666666,0.33333333333333337,0.0,就業中,0.6666666666666666,1.3333333333333333,35.02,135.75
長崎県,対馬市,長崎県対馬市,2,50代,1.0,0.0,1.0,0.5,就業中,0.5,2.5,32.75,129.88
鹿児島県,霧島市,鹿児島県霧島市,2,30代,0.5,0.5,0.5,0.0,在学中,0.5,2.5,31.56,130.56
福井県,福井市,福井県福井市,2,20代,0.5,1.0,0.0,0.5,就業中,0.5,7.0,36.07,136.22
佐賀県,唐津市,佐賀県唐津市,2,20代,0.5,0.0,1.0,0.0,離職中,0.5,1.5,33.25,130.3
福岡県,小郡市,福岡県小郡市,2,20代,0.5,0.5,0.5,0.0,離職中,1.0,1.0,33.61,130.42
岡山県,岡山市南区,岡山県岡山市南区,2,40代,0.5,1.0,0.0,0.0,離職中,0.5,4.5,34.66,133.92
大阪府,南河内郡河南町,大阪府南河内郡河南町,2,50代,0.5,0.0,1.0,0.0,離職中,1.0,2.0,34.69,135.5
福岡県,糟屋郡須惠町,福岡県糟屋郡須惠町,2,60代,0.5,0.5,0.5,0.5,就業中,1.0,2.5,33.61,130.42
大阪府,泉南郡岬町,大阪府泉南郡岬町,2,20代,0.5,0.0,1.0,0.0,離職中,0.5,2.0,34.69,135.5
熊本県,天草市,熊本県天草市,2,20代,1.0,0.0,1.0,0.0,離職中,1.0,0.5,32.79,130.71
神奈川県,愛甲郡愛川町,神奈川県愛甲郡愛川町,2,50代,0.5,0.5,0.5,0.5,離職中,0.5,10.0,35.45,139.64
岐阜県,中津川市,岐阜県中津川市,2,60代,0.5,1.0,0.0,0.5,離職中,0.5,2.0,35.39,136.72
岐阜県,恵那市,岐阜県恵那市,2,60代,0.5,1.0,0.0,1.0,離職中,1.0,5.0,35.39,136.72
愛知県,額田郡幸田町,愛知県額田郡幸田町,2,60代,0.5,1.0,0.0,0.5,離職中,0.5,4.0,35.18,136.91
愛知県,知多郡東浦町,愛知県知多郡東浦町,2,60代,1.0,1.0,0.0,0.5,離職中,1.0,2.0,35.18,136.91
愛知県,長久手市,愛知県長久手市,2,60代,0.5,1.0,0.0,0.5,離職中,0.5,4.0,35.18,136.91
兵庫県,神崎郡市川町,兵庫県神崎郡市川町,2,60代,0.5,0.0,1.0,0.0,就業中,1.0,2.5,34.69,135.18
茨城県,稲敷市,茨城県稲敷市,2,50代,0.5,0.0,1.0,0.0,離職中,0.5,1.5,36.34,140.45
埼玉県,比企郡川島町,埼玉県比企郡川島町,2,40代,0.5,0.5,0.5,0.0,離職中,0.5,4.5,35.86,139.65
茨城県,筑西市,茨城県筑西市,2,20代,0.5,1.0,0.0,0.0,就業中,0.5,5.0,36.34,140.45
熊本県,合志市,熊本県合志市,2,20代,1.0,0.5,0.5,0.0,就業中,0.5,3.0,32.79,130.71
北海道,札幌市南区,北海道札幌市南区,2,20代,0.5,0.5,0.5,0.0,就業中,1.0,4.0,43.06,141.35
山梨県,笛吹市,山梨県笛吹市,2,40代,0.5,1.0,0.0,0.0,離職中,0.5,2.0,35.66,138.57
東京都,清瀬市,東京都清瀬市,2,30代,0.5,1.0,0.0,0.0,就業中,1.0,4.0,35.69,139.69
長崎県,佐世保市,長崎県佐世保市,2,60代,0.5,0.0,1.0,0.5,就業中,1.0,2.5,32.75,129.88
奈良県,宇陀市,奈良県宇陀市,2,50代,0.5,0.5,0.5,0.0,離職中,0.5,2.0,34.69,135.83
兵庫県,たつの市,兵庫県たつの市,2,40代,0.5,0.5,0.5,0.0,離職中,0.5,3.0,34.69,135.18
熊本県,水俣市,熊本県水俣市,2,20代,0.5,1.0,0.0,0.0,就業中,1.0,3.5,32.79,130.71
徳島県,板野郡藍住町,徳島県板野郡藍住町,2,20代,1.0,1.0,0.0,0.0,就業中,1.0,3.0,34.07,134.56
徳島県,徳島市,徳島県徳島市,2,20代,1.0,1.0,0.0,0.0,就業中,1.0,3.0,34.07,134.56
宮城県,名取市,宮城県名取市,2,30代,0.5,1.0,0.0,0.0,就業中,1.0,4.0,38.27,140.87
福岡県,北九州市八幡東区,福岡県北九州市八幡東区,2,20代,1.0,0.5,0.5,0.0,就業中,1.0,3.5,33.61,130.42
兵庫県,加西市,兵庫県加西市,2,20代,1.0,1.0,0.0,0.0,就業中,0.5,4.0,34.69,135.18
北海道,札幌市豊平区,北海道札幌市豊平区,2,20代,0.5,1.0,0.0,0.5,就業中,1.0,4.5,43.06,141.35
千葉県,山武市,千葉県山武市,2,20代,1.0,0.5,0.5,0.0,就業中,1.0,3.5,35.61,140.11
福岡県,直方市,福岡県直方市,2,20代,0.5,0.5,0.5,0.0,就業中,0.5,4.5,33.61,130.42
愛知県,丹羽郡扶桑町,愛知県丹羽郡扶桑町,2,60代,1.0,0.5,0.5,0.5,離職中,1.0,2.0,35.18,136.91
愛知県,海部郡蟹江町,愛知県海部郡蟹江町,2,60代,0.5,0.5,0.5,0.5,離職中,0.5,1.5,35.18,136.91
静岡県,浜松市東区,静岡県浜松市東区,2,60代,0.5,1.0,0.0,0.5,離職中,0.5,4.0,34.98,138.38
静岡県,浜松市西区,静岡県浜松市西区,2,60代,0.5,1.0,0.0,0.5,離職中,0.5,4.0,34.98,138.38
静岡県,浜松市浜名区,静岡県浜松市浜名区,2,60代,0.5,1.0,0.0,0.5,離職中,0.5,4.0,34.98,138.38
岡山県,瀬戸内市,岡山県瀬戸内市,2,60代,1.0,0.5,0.5,0.0,就業中,1.0,4.5,34.66,133.92
埼玉県,秩父郡長瀞町,埼玉県秩父郡長瀞町,2,60代,0.5,0.5,0.5,0.0,就業中,1.0,5.0,35.86,139.65
栃木県,真岡市,栃木県真岡市,2,60代,1.0,0.0,1.0,0.0,就業中,1.0,4.5,36.57,139.88
東京都,羽村市,東京都羽村市,2,60代,0.5,0.5,0.5,0.0,就業中,1.0,5.0,35.69,139.69
群馬県,藤岡市,群馬県藤岡市,2,60代,0.5,0.5,0.5,0.0,就業中,1.0,5.0,36.39,139.06
栃木県,佐野市,栃木県佐野市,2,60代,1.0,0.0,1.0,0.0,就業中,1.0,6.5,36.57,139.88
茨城県,桜川市,茨城県桜川市,2,60代,1.0,0.0,1.0,0.0,就業中,1.0,7.0,36.34,140.45
神奈川県,三浦郡葉山町,神奈川県三浦郡葉山町,2,40代,0.5,0.0,1.0,0.0,就業中,0.5,3.0,35.45,139.64
山形県,,山形県,2,40代,1.0,0.0,1.0,0.0,就業中,1.0,4.0,38.25,140.34
鳥取県,,鳥取県,2,40代,1.0,0.0,1.0,0.0,就業中,1.0,4.0,35.5,134.23
栃木県,鹿沼市,栃木県鹿沼市,2,60代,1.0,0.0,1.0,0.0,就業中,1.0,4.5,36.57,139.88
福岡県,北九州市小倉北区,福岡県北九州市小倉北区,2,20代,0.5,0.5,0.5,0.5,就業中,1.0,4.0,33.61,130.42
岐阜県,土岐市,岐阜県土岐市,2,30代,0.5,1.0,0.0,0.5,就業中,0.5,2.0,35.39,136.72
愛知県,知多郡阿久比町,愛知県知多郡阿久比町,2,30代,0.5,1.0,0.0,0.5,就業中,0.5,2.0,35.18,136.91
千葉県,東金市,千葉県東金市,2,30代,0.5,1.0,0.0,0.0,就業中,1.0,4.0,35.61,140.11
千葉県,大網白里市,千葉県大網白里市,2,30代,1.0,1.0,0.0,0.0,就業中,1.0,1.5,35.61,140.11
千葉県,白井市,千葉県白井市,2,20代,0.5,1.0,0.0,0.0,就業中,0.5,4.0,35.61,140.11
山口県,下関市,山口県下関市,2,20代,1.0,1.0,0.0,0.0,就業中,1.0,3.0,34.19,131.47
山口県,岩国市,山口県岩国市,2,30代,0.5,0.0,1.0,0.0,就業中,0.5,1.5,34.19,131.47
広島県,安芸郡府中町,広島県安芸郡府中町,2,30代,0.5,0.0,1.0,0.0,就業中,0.5,0.5,34.4,132.46
神奈川県,足柄下郡箱根町,神奈川県足柄下郡箱根町,2,30代,0.5,0.5,0.5,0.0,就業中,1.0,3.5,35.45,139.64
長野県,小諸市,長野県小諸市,2,40代,0.5,1.0,0.0,0.5,就業中,0.5,3.0,36.65,138.18
鹿児島県,日置市,鹿児島県日置市,2,20代,0.5,0.0,1.0,0.0,離職中,0.5,3.0,31.56,130.56
東京都,西多摩郡檜原村,東京都西多摩郡檜原村,2,30代,0.5,0.0,1.0,0.0,離職中,1.0,1.0,35.69,139.69
北海道,札幌市手稲区,北海道札幌市手稲区,2,60代,0.5,1.0,0.0,0.0,就業中,0.5,2.0,43.06,141.35
石川県,河北郡内灘町,石川県河北郡内灘町,2,30代,0.5,0.5,0.5,0.0,就業中,1.0,3.5,36.59,136.63
石川県,七尾市,石川県七尾市,2,30代,0.5,0.5,0.5,0.0,就業中,1.0,1.0,36.59,136.63
長野県,佐久市,長野県佐久市,2,40代,0.5,1.0,0.0,0.5,就業中,0.5,3.0,36.65,138.18
山口県,,山口県,2,40代,1.0,0.0,1.0,0.0,就業中,1.0,4.0,34.19,131.47
高知県,,高知県,2,40代,1.0,0.0,1.0,0.0,就業中,1.0,4.0,33.56,133.53
佐賀県,,佐賀県,2,40代,0.5,0.0,1.0,0.0,就業中,1.0,2.5,33.25,130.3
長崎県,,長崎県,2,40代,0.5,0.0,1.0,0.0,就業中,1.0,2.5,32.75,129.88
静岡県,裾野市,静岡県裾野市,2,60代,0.5,0.5,0.5,0.0,就業中,1.0,3.0,34.98,138.38
岐阜県,加茂郡八百津町,岐阜県加茂郡八百津町,2,60代,0.5,0.5,0.5,0.5,離職中,0.5,1.5,35.39,136.72
福岡県,太宰府市,福岡県太宰府市,2,30代,0.5,1.0,0.0,0.0,離職中,0.5,3.5,33.61,130.42
埼玉県,児玉郡神川町,埼玉県児玉郡神川町,2,60代,1.0,0.0,1.0,0.0,就業中,1.0,4.5,35.86,139.65
静岡県,伊東市,静岡県伊東市,2,60代,0.5,0.5,0.5,0.0,就業中,1.0,2.5,34.98,138.38
茨城県,稲敷郡美浦村,茨城県稲敷郡美浦村,2,60代,0.5,0.5,0.5,0.0,就業中,1.0,5.5,36.34,140.45
青森県,八戸市,青森県八戸市,2,60代,0.5,0.0,1.0,0.0,就業中,0.5,4.0,40.82,140.74
岐阜県,海津市,岐阜県海津市,2,60代,0.5,1.0,0.0,0.5,離職中,0.5,4.0,35.39,136.72
愛知県,高浜市,愛知県高浜市,2,60代,0.5,0.5,0.5,0.5,離職中,0.5,1.5,35.18,136.91
静岡県,浜松市中央区,静岡県浜松市中央区,2,60代,0.5,1.0,0.0,0.5,離職中,0.5,1.0,34.98,138.38
愛知県,みよし市,愛知県みよし市,2,60代,0.5,0.5,0.5,0.5,離職中,0.5,1.5,35.18,136.91
岐阜県,羽島市,岐阜県羽島市,2,60代,0.5,1.0,0.0,0.5,離職中,0.5,4.0,35.39,136.72
新潟県,新潟市中央区,新潟県新潟市中央区,2,60代,0.5,0.5,0.5,0.0,就業中,1.0,5.0,37.9,139.02
沖縄県,名護市,沖縄県名護市,2,40代,0.5,0.5,0.5,0.0,就業中,1.0,4.5,26.21,127.68
北海道,札幌市北区,北海道札幌市北区,2,50代,0.5,0.5,0.5,0.0,離職中,0.5,8.5,43.06,141.35
栃木県,大田原市,栃木県大田原市,2,30代,0.5,0.5,0.5,0.0,就業中,1.0,5.0,36.57,139.88
奈良県,磯城郡川西町,奈良県磯城郡川西町,2,50代,0.5,0.5,0.5,0.0,就業中,1.0,1.5,34.69,135.83
宮城県,仙台市太白区,宮城県仙台市太白区,2,30代,0.5,1.0,0.0,0.0,就業中,1.0,4.0,38.27,140.87
岩手県,盛岡市,岩手県盛岡市,2,30代,0.5,0.5,0.5,0.0,就業中,0.5,2.0,39.7,141.15
静岡県,沼津市,静岡県沼津市,2,30代,0.5,1.0,0.0,0.0,就業中,1.0,4.0,34.98,138.38
大分県,,大分県,2,40代,1.0,0.5,0.5,0.0,就業中,0.5,2.0,33.24,131.61
宮崎県,,宮崎県,2,40代,0.5,0.0,1.0,0.0,就業中,1.0,2.5,31.91,131.42
群馬県,渋川市,群馬県渋川市,2,30代,0.5,0.5,0.5,0.0,就業中,1.0,3.0,36.39,139.06
埼玉県,児玉郡上里町,埼玉県児玉郡上里町,2,30代,0.5,0.5,0.5,0.0,就業中,1.0,3.0,35.86,139.65
岐阜県,安八郡神戸町,岐阜県安八郡神戸町,2,30代,0.5,1.0,0.0,0.5,就業中,0.5,2.0,35.39,136.72
石川県,かほく市,石川県かほく市,2,30代,0.5,0.5,0.5,0.0,就業中,1.0,3.5,36.59,136.63
石川県,河北郡津幡町,石川県河北郡津幡町,2,30代,0.5,0.5,0.5,0.0,就業中,1.0,3.5,36.59,136.63
大阪府,南河内郡太子町,大阪府南河内郡太子町,2,50代,0.5,0.5,0.5,0.0,就業中,1.0,3.0,34.69,135.5
奈良県,吉野郡下北山村,奈良県吉野郡下北山村,2,50代,0.5,0.5,0.5,0.0,就業中,1.0,2.5,34.69,135.83
三重県,いなべ市,三重県いなべ市,2,40代,0.5,1.0,0.0,0.0,就業中,1.0,1.5,34.73,136.51
沖縄県,石垣市,沖縄県石垣市,2,50代,0.5,1.0,0.0,0.0,離職中,0.5,4.0,26.21,127.68
滋賀県,愛知郡愛荘町,滋賀県愛知郡愛荘町,2,60代,0.5,1.0,0.0,0.0,就業中,1.0,0.5,35.0,135.87
広島県,広島市安芸区,広島県広島市安芸区,2,30代,0.5,0.5,0.5,0.0,就業中,0.5,3.0,34.4,132.46
山梨県,甲斐市,山梨県甲斐市,2,30代,0.5,1.0,0.0,0.0,就業中,0.5,2.5,35.66,138.57
大分県,日田市,大分県日田市,2,40代,0.5,0.5,0.5,0.0,離職中,0.5,4.0,33.24,131.61
大分県,中津市,大分県中津市,2,40代,1.0,0.5,0.5,0.0,離職中,0.5,2.0,33.24,131.61
香川県,丸亀市,香川県丸亀市,2,40代,0.5,0.0,1.0,0.5,就業中,0.5,9.5,34.34,134.04
香川県,小豆郡小豆島町,香川県小豆郡小豆島町,2,40代,0.5,0.5,0.5,0.0,就業中,1.0,12.0,34.34,134.04
香川県,木田郡三木町,香川県木田郡三木町,2,40代,0.5,0.5,0.5,0.0,就業中,1.0,12.0,34.34,134.04
石川県,能美市,石川県能美市,2,50代,0.5,0.5,0.5,0.0,就業中,1.0,3.5,36.59,136.63
石川県,小松市,石川県小松市,2,50代,0.5,0.5,0.5,0.0,就業中,1.0,3.5,36.59,136.63
静岡県,掛川市,静岡県掛川市,2,60代,0.5,0.5,0.5,0.5,就業中,1.0,3.0,34.98,138.38
茨城県,那珂市,茨城県那珂市,2,60代,0.5,0.5,0.5,0.0,就業中,1.0,5.0,36.34,140.45
茨城県,常総市,茨城県常総市,2,60代,0.5,0.5,0.5,0.0,就業中,1.0,5.0,36.34,140.45
福井県,敦賀市,福井県敦賀市,2,30代,0.5,0.5,0.5,0.0,就業中,0.5,1.0,36.07,136.22
福岡県,糟屋郡宇美町,福岡県糟屋郡宇美町,2,60代,0.5,1.0,0.0,0.5,就業中,1.0,4.0,33.61,130.42
茨城県,鹿嶋市,茨城県鹿嶋市,2,60代,0.5,0.5,0.5,0.0,就業中,1.0,5.0,36.34,140.45
大阪府,泉北郡忠岡町,大阪府泉北郡忠岡町,2,60代,0.5,1.0,0.0,0.5,離職中,0.5,5.0,34.69,135.5
鹿児島県,姶良市,鹿児島県姶良市,2,60代,0.5,0.5,0.5,0.5,離職中,0.5,4.0,31.56,130.56
栃木県,那須塩原市,栃木県那須塩原市,2,30代,0.5,1.0,0.0,0.5,就業中,0.5,1.5,36.57,139.88
茨城県,北相馬郡利根町,茨城県北相馬郡利根町,2,30代,0.5,0.5,0.5,0.0,就業中,1.0,2.5,36.34,140.45
茨城県,結城郡八千代町,茨城県結城郡八千代町,2,60代,0.5,0.0,1.0,0.0,就業中,1.0,2.5,36.34,140.45
茨城県,古河市,茨城県古河市,2,60代,0.5,0.0,1.0,0.0,就業中,1.0,6.0,36.34,140.45
福岡県,糟屋郡志免町,福岡県糟屋郡志免町,2,30代,0.5,1.0,0.0,0.0,離職中,0.5,1.5,33.61,130.42
兵庫県,洲本市,兵庫県洲本市,2,50代,0.5,0.0,1.0,0.0,離職中,0.5,3.5,34.69,135.18
新潟県,,新潟県,2,60代,0.5,0.0,1.0,0.0,就業中,1.0,4.0,37.9,139.02
千葉県,富里市,千葉県富里市,2,60代,0.5,0.5,0.5,0.0,就業中,1.0,2.5,35.61,140.11
福岡県,柳川市,福岡県柳川市,2,50代,1.0,0.5,0.5,0.5,就業中,0.5,3.0,33.61,130.42
和歌山県,海南市,和歌山県海南市,2,60代,0.5,0.0,1.0,0.0,就業中,1.0,4.0,34.23,135.17
埼玉県,秩父市,埼玉県秩父市,2,60代,0.5,0.5,0.5,0.0,就業中,1.0,7.5,35.86,139.65
栃木県,日光市,栃木県日光市,2,60代,0.5,0.0,1.0,0.0,就業中,0.5,5.5,36.57,139.88
福岡県,中間市,福岡県中間市,2,70歳以上,0.5,0.5,0.5,0.5,離職中,1.0,5.5,33.61,130.42
福岡県,鞍手郡鞍手町,福岡県鞍手郡鞍手町,2,70歳以上,0.5,0.5,0.5,0.5,離職中,1.0,5.0,33.61,130.42
福島県,須賀川市,福島県須賀川市,2,70歳以上,0.5,0.5,0.5,0.5,離職中,0.5,2.5,37.75,140.47
山形県,米沢市,山形県米沢市,2,20代,0.5,0.0,1.0,0.0,就業中,0.5,1.0,38.25,140.34
山口県,山陽小野田市,山口県山陽小野田市,2,20代,1.0,0.5,0.5,0.0,就業中,1.0,0.5,34.19,131.47
愛媛県,伊予市,愛媛県伊予市,2,40代,0.5,1.0,0.0,0.0,在学中,0.5,2.5,33.84,132.77
岩手県,一関市,岩手県一関市,2,70歳以上,0.5,0.5,0.5,0.0,離職中,0.5,1.5,39.7,141.15
東京都,西多摩郡日の出町,東京都西多摩郡日の出町,2,70歳以上,0.5,0.5,0.5,0.0,離職中,0.5,1.5,35.69,139.69
和歌山県,紀の川市,和歌山県紀の川市,2,20代,0.5,0.0,1.0,0.0,就業中,0.5,3.0,34.23,135.17
兵庫県,神崎郡神河町,兵庫県神崎郡神河町,2,50代,0.5,0.5,0.5,0.0,就業中,1.0,3.0,34.69,135.18
奈良県,高市郡明日香村,奈良県高市郡明日香村,1,20代,1.0,0.0,1.0,0.0,就業中,1.0,4.0,34.69,135.83
三重県,多気郡多気町,三重県多気郡多気町,1,30代,1.0,1.0,0.0,0.0,就業中,1.0,1.0,34.73,136.51
三重県,鳥羽市,三重県鳥羽市,1,30代,1.0,1.0,0.0,0.0,就業中,1.0,1.0,34.73,136.51
三重県,北牟婁郡紀北町,三重県北牟婁郡紀北町,1,30代,1.0,1.0,0.0,0.0,就業中,1.0,1.0,34.73,136.51
長野県,塩尻市,長野県塩尻市,1,60代,1.0,1.0,0.0,0.0,離職中,1.0,1.0,36.65,138.18
北海道,札幌市白石区,北海道札幌市白石区,1,40代,1.0,0.0,1.0,0.0,就業中,1.0,2.0,43.06,141.35
奈良県,宇陀郡御杖村,奈良県宇陀郡御杖村,1,60代,1.0,1.0,0.0,0.0,就業中,1.0,1.0,34.69,135.83
山形県,鶴岡市,山形県鶴岡市,1,70歳以上,1.0,0.0,1.0,0.0,離職中,1.0,1.0,38.25,140.34
三重県,員弁郡東員町,三重県員弁郡東員町,1,20代,1.0,1.0,0.0,0.0,就業中,1.0,1.0,34.73,136.51
高知県,香南市,高知県香南市,1,40代,1.0,1.0,0.0,0.0,在学中,1.0,2.0,33.56,133.53
福島県,西白河郡矢吹町,福島県西白河郡矢吹町,1,70歳以上,1.0,0.0,1.0,0.0,離職中,1.0,2.0,37.75,140.47
東京都,武蔵村山市,東京都武蔵村山市,1,70歳以上,1.0,0.0,1.0,0.0,離職中,1.0,2.0,35.69,139.69
岩手県,花巻市,岩手県花巻市,1,70歳以上,1.0,0.0,1.0,0.0,離職中,1.0,2.0,39.7,141.15
宮崎県,児湯郡木城町,宮崎県児湯郡木城町,1,50代,1.0,0.0,1.0,0.0,離職中,1.0,4.0,31.91,131.42
兵庫県,赤穂市,兵庫県赤穂市,1,20代,1.0,1.0,0.0,0.0,就業中,1.0,0.0,34.69,135.18
岡山県,笠岡市,岡山県笠岡市,1,20代,1.0,1.0,0.0,0.0,就業中,1.0,0.0,34.66,133.92
山形県,寒河江市,山形県寒河江市,1,20代,1.0,0.0,1.0,0.0,就業中,1.0,1.0,38.25,140.34
千葉県,君津市,千葉県君津市,1,20代,1.0,0.0,1.0,0.0,就業中,1.0,1.0,35.61,140.11
茨城県,高萩市,茨城県高萩市,1,20代,1.0,0.0,1.0,0.0,就業中,1.0,1.0,36.34,140.45
静岡県,御前崎市,静岡県御前崎市,1,20代,1.0,0.0,1.0,0.0,就業中,1.0,1.0,34.98,138.38
茨城県,つくばみらい市,茨城県つくばみらい市,1,70歳以上,1.0,0.0,1.0,0.0,離職中,1.0,2.0,36.34,140.45
福島県,会津若松市,福島県会津若松市,1,70歳以上,1.0,0.0,1.0,0.0,離職中,1.0,2.0,37.75,140.47
熊本県,葦北郡津奈木町,熊本県葦北郡津奈木町,1,60代,1.0,1.0,0.0,0.0,就業中,1.0,1.0,32.79,130.71
鹿児島県,出水市,鹿児島県出水市,1,60代,1.0,1.0,0.0,0.0,就業中,1.0,1.0,31.56,130.56
岐阜県,下呂市,岐阜県下呂市,1,70歳以上,1.0,1.0,0.0,1.0,離職中,1.0,8.0,35.39,136.72
広島県,竹原市,広島県竹原市,1,30代,1.0,0.0,1.0,0.0,離職中,1.0,1.0,34.4,132.46
愛知県,丹羽郡大口町,愛知県丹羽郡大口町,1,60代,1.0,0.0,1.0,0.0,離職中,1.0,2.0,35.18,136.91
静岡県,御殿場市,静岡県御殿場市,1,60代,1.0,0.0,1.0,0.0,離職中,1.0,2.0,34.98,138.38
岐阜県,美濃市,岐阜県美濃市,1,50代,1.0,1.0,0.0,1.0,就業中,1.0,3.0,35.39,136.72
佐賀県,神埼市,佐賀県神埼市,1,20代,1.0,0.0,1.0,0.0,離職中,1.0,1.0,33.25,130.3
徳島県,阿南市,徳島県阿南市,1,30代,1.0,1.0,0.0,0.0,就業中,1.0,5.0,34.07,134.56
埼玉県,坂戸市,埼玉県坂戸市,1,60代,1.0,0.0,1.0,0.0,就業中,1.0,9.0,35.86,139.65
埼玉県,行田市,埼玉県行田市,1,60代,1.0,0.0,1.0,0.0,就業中,1.0,9.0,35.86,139.65
埼玉県,比企郡小川町,埼玉県比企郡小川町,1,60代,1.0,0.0,1.0,0.0,就業中,1.0,9.0,35.86,139.65
静岡県,浜松市浜北区,静岡県浜松市浜北区,1,40代,1.0,1.0,0.0,0.0,離職中,1.0,1.0,34.98,138.38
兵庫県,相生市,兵庫県相生市,1,70歳以上,1.0,0.0,1.0,0.0,就業中,1.0,3.0,34.69,135.18
