applicant_id,residence_pref,same_pref_count,diff_pref_count,total_desired,same_pref_ratio,mobility_score
ID_5667,京都府,1,0,1,1.0,0.0
ID_5668,京都府,11,0,11,1.0,0.0
ID_5669,愛媛県,2,2,4,0.5,0.5
ID_5670,京都府,1,0,1,1.0,0.0
ID_5671,京都府,1,0,1,1.0,0.0
ID_5672,京都府,2,0,2,1.0,0.0
ID_5673,京都府,1,1,2,0.5,0.5
ID_5674,京都府,4,0,4,1.0,0.0
ID_5675,京都府,1,0,1,1.0,0.0
ID_5676,京都府,1,0,1,1.0,0.0
ID_5677,京都府,1,0,1,1.0,0.0
ID_5678,京都府,1,0,1,1.0,0.0
ID_5679,京都府,1,0,1,1.0,0.0
ID_5680,京都府,1,0,1,1.0,0.0
ID_5681,京都府,1,0,1,1.0,0.0
ID_5682,京都府,7,2,9,0.7777777777777778,0.2222222222222222
ID_5683,京都府,1,0,1,1.0,0.0
ID_5684,京都府,1,0,1,1.0,0.0
ID_5685,京都府,3,0,3,1.0,0.0
ID_5686,京都府,1,0,1,1.0,0.0
ID_5687,京都府,1,0,1,1.0,0.0
ID_5688,京都府,4,0,4,1.0,0.0
ID_5689,京都府,6,0,6,1.0,0.0
ID_5690,京都府,1,0,1,1.0,0.0
ID_5691,京都府,1,0,1,1.0,0.0
ID_5692,京都府,2,0,2,1.0,0.0
ID_5693,京都府,1,0,1,1.0,0.0
ID_5694,京都府,1,0,1,1.0,0.0
ID_5695,京都府,3,0,3,1.0,0.0
ID_5696,滋賀県,2,1,3,0.6666666666666666,0.3333333333333333
ID_5697,京都府,1,0,1,1.0,0.0
ID_5698,京都府,1,0,1,1.0,0.0
ID_5699,京都府,1,0,1,1.0,0.0
ID_5700,京都府,1,0,1,1.0,0.0
ID_5701,京都府,1,0,1,1.0,0.0
ID_5702,京都府,3,0,3,1.0,0.0
ID_5703,京都府,1,0,1,1.0,0.0
ID_5704,京都府,1,0,1,1.0,0.0
ID_5705,京都府,4,0,4,1.0,0.0
ID_5706,京都府,1,0,1,1.0,0.0
ID_5707,京都府,1,0,1,1.0,0.0
ID_5708,京都府,1,0,1,1.0,0.0
ID_5709,京都府,2,0,2,1.0,0.0
ID_5710,京都府,1,0,1,1.0,0.0
ID_5711,京都府,1,0,1,1.0,0.0
ID_5712,京都府,1,0,1,1.0,0.0
ID_5713,京都府,1,0,1,1.0,0.0
ID_5714,京都府,1,0,1,1.0,0.0
ID_5715,京都府,1,0,1,1.0,0.0
ID_5716,京都府,1,0,1,1.0,0.0
ID_5717,京都府,1,0,1,1.0,0.0
ID_5718,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_5719,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_5720,京都府,2,0,2,1.0,0.0
ID_5721,京都府,1,0,1,1.0,0.0
ID_5722,京都府,1,0,1,1.0,0.0
ID_5723,京都府,1,0,1,1.0,0.0
ID_5724,京都府,1,0,1,1.0,0.0
ID_5725,京都府,1,0,1,1.0,0.0
ID_5726,京都府,1,0,1,1.0,0.0
ID_5727,奈良県,7,37,44,0.1590909090909091,0.8409090909090909
ID_5728,京都府,1,0,1,1.0,0.0
ID_5729,兵庫県,0,1,1,0.0,1.0
ID_5730,京都府,2,0,2,1.0,0.0
ID_5732,京都府,1,0,1,1.0,0.0
ID_5733,京都府,1,0,1,1.0,0.0
ID_5734,京都府,1,0,1,1.0,0.0
ID_5735,京都府,2,0,2,1.0,0.0
ID_5736,京都府,1,0,1,1.0,0.0
ID_5737,京都府,5,0,5,1.0,0.0
ID_5738,京都府,1,0,1,1.0,0.0
ID_5739,京都府,1,0,1,1.0,0.0
ID_5740,京都府,1,0,1,1.0,0.0
ID_5741,京都府,1,0,1,1.0,0.0
ID_5742,大阪府,9,1,10,0.9,0.1
ID_5743,京都府,2,0,2,1.0,0.0
ID_5744,京都府,4,0,4,1.0,0.0
ID_5745,京都府,1,0,1,1.0,0.0
ID_5746,京都府,1,0,1,1.0,0.0
ID_5747,京都府,1,0,1,1.0,0.0
ID_5748,京都府,1,0,1,1.0,0.0
ID_5749,京都府,5,0,5,1.0,0.0
ID_5750,群馬県,0,3,3,0.0,1.0
ID_5751,京都府,1,0,1,1.0,0.0
ID_5752,京都府,1,0,1,1.0,0.0
ID_5753,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_5754,京都府,2,0,2,1.0,0.0
ID_5755,京都府,1,0,1,1.0,0.0
ID_5756,京都府,1,0,1,1.0,0.0
ID_5757,京都府,5,0,5,1.0,0.0
ID_5758,京都府,1,0,1,1.0,0.0
ID_5759,京都府,0,2,2,0.0,1.0
ID_5760,京都府,1,0,1,1.0,0.0
ID_5761,京都府,1,0,1,1.0,0.0
ID_5762,京都府,1,0,1,1.0,0.0
ID_5764,京都府,1,0,1,1.0,0.0
ID_5765,京都府,1,0,1,1.0,0.0
ID_5766,京都府,2,0,2,1.0,0.0
ID_5767,京都府,1,0,1,1.0,0.0
ID_5768,京都府,4,3,7,0.5714285714285714,0.42857142857142855
ID_5769,京都府,1,0,1,1.0,0.0
ID_5770,京都府,2,0,2,1.0,0.0
ID_5771,京都府,1,0,1,1.0,0.0
ID_5772,京都府,2,0,2,1.0,0.0
ID_5773,京都府,1,0,1,1.0,0.0
ID_5774,京都府,1,0,1,1.0,0.0
ID_5775,京都府,1,1,2,0.5,0.5
ID_5776,京都府,1,0,1,1.0,0.0
ID_5777,京都府,2,0,2,1.0,0.0
ID_5778,京都府,1,0,1,1.0,0.0
ID_5779,京都府,0,1,1,0.0,1.0
ID_5780,京都府,1,0,1,1.0,0.0
ID_5781,京都府,1,0,1,1.0,0.0
ID_5782,京都府,1,0,1,1.0,0.0
ID_5783,京都府,1,0,1,1.0,0.0
ID_5784,京都府,5,2,7,0.7142857142857143,0.2857142857142857
ID_5785,京都府,1,0,1,1.0,0.0
ID_5786,京都府,1,0,1,1.0,0.0
ID_5787,熊本県,4,2,6,0.6666666666666666,0.3333333333333333
ID_5788,京都府,1,0,1,1.0,0.0
ID_5789,京都府,1,0,1,1.0,0.0
ID_5790,京都府,2,0,2,1.0,0.0
ID_5791,京都府,1,0,1,1.0,0.0
ID_5792,京都府,1,0,1,1.0,0.0
ID_5793,京都府,5,0,5,1.0,0.0
ID_5794,京都府,1,0,1,1.0,0.0
ID_5795,京都府,1,0,1,1.0,0.0
ID_5796,京都府,1,0,1,1.0,0.0
ID_5797,京都府,1,0,1,1.0,0.0
ID_5798,京都府,1,0,1,1.0,0.0
ID_5799,京都府,1,0,1,1.0,0.0
ID_5800,京都府,1,0,1,1.0,0.0
ID_5801,大阪府,6,1,7,0.8571428571428571,0.14285714285714285
ID_5802,京都府,1,0,1,1.0,0.0
ID_5803,兵庫県,0,1,1,0.0,1.0
ID_5804,京都府,1,0,1,1.0,0.0
ID_5805,京都府,1,0,1,1.0,0.0
ID_5807,大阪府,0,1,1,0.0,1.0
ID_5808,京都府,1,0,1,1.0,0.0
ID_5809,京都府,1,0,1,1.0,0.0
ID_5810,京都府,1,0,1,1.0,0.0
ID_5811,京都府,1,0,1,1.0,0.0
ID_5812,大阪府,1,1,2,0.5,0.5
ID_5813,京都府,4,0,4,1.0,0.0
ID_5814,京都府,1,0,1,1.0,0.0
ID_5815,京都府,1,1,2,0.5,0.5
ID_5816,京都府,1,0,1,1.0,0.0
ID_5817,京都府,1,0,1,1.0,0.0
ID_5818,京都府,1,0,1,1.0,0.0
ID_5819,京都府,1,0,1,1.0,0.0
ID_5820,京都府,2,0,2,1.0,0.0
ID_5821,京都府,1,0,1,1.0,0.0
ID_5822,京都府,1,0,1,1.0,0.0
ID_5823,京都府,1,0,1,1.0,0.0
ID_5824,京都府,3,0,3,1.0,0.0
ID_5825,京都府,1,0,1,1.0,0.0
ID_5826,京都府,1,0,1,1.0,0.0
ID_5827,京都府,1,0,1,1.0,0.0
ID_5828,京都府,1,0,1,1.0,0.0
ID_5829,京都府,9,0,9,1.0,0.0
ID_5830,京都府,1,0,1,1.0,0.0
ID_5831,京都府,1,0,1,1.0,0.0
ID_5832,京都府,1,0,1,1.0,0.0
ID_5833,京都府,1,0,1,1.0,0.0
ID_5834,京都府,1,0,1,1.0,0.0
ID_5835,京都府,3,0,3,1.0,0.0
ID_5836,京都府,7,0,7,1.0,0.0
ID_5837,愛知県,3,1,4,0.75,0.25
ID_5838,京都府,1,0,1,1.0,0.0
ID_5839,京都府,1,0,1,1.0,0.0
ID_5840,徳島県,1,1,2,0.5,0.5
ID_5841,京都府,4,1,5,0.8,0.2
ID_5842,京都府,1,0,1,1.0,0.0
ID_5843,京都府,1,0,1,1.0,0.0
ID_5844,京都府,1,0,1,1.0,0.0
ID_5845,京都府,0,1,1,0.0,1.0
ID_5846,京都府,0,2,2,0.0,1.0
ID_5848,京都府,2,0,2,1.0,0.0
ID_5849,京都府,2,0,2,1.0,0.0
ID_5850,京都府,2,0,2,1.0,0.0
ID_5851,京都府,1,0,1,1.0,0.0
ID_5852,京都府,3,1,4,0.75,0.25
ID_5853,京都府,1,0,1,1.0,0.0
ID_5854,京都府,1,0,1,1.0,0.0
ID_5855,京都府,1,0,1,1.0,0.0
ID_5856,京都府,1,0,1,1.0,0.0
ID_5857,京都府,1,0,1,1.0,0.0
ID_5858,京都府,1,0,1,1.0,0.0
ID_5859,京都府,1,0,1,1.0,0.0
ID_5860,京都府,1,0,1,1.0,0.0
ID_5861,京都府,1,0,1,1.0,0.0
ID_5862,京都府,1,0,1,1.0,0.0
ID_5863,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_5864,京都府,3,0,3,1.0,0.0
ID_5865,京都府,1,0,1,1.0,0.0
ID_5866,京都府,1,0,1,1.0,0.0
ID_5867,京都府,0,1,1,0.0,1.0
ID_5868,京都府,2,0,2,1.0,0.0
ID_5869,京都府,1,0,1,1.0,0.0
ID_5870,京都府,1,0,1,1.0,0.0
ID_5871,奈良県,1,1,2,0.5,0.5
ID_5872,京都府,1,0,1,1.0,0.0
ID_5873,京都府,1,0,1,1.0,0.0
ID_5874,京都府,2,0,2,1.0,0.0
ID_5875,京都府,1,0,1,1.0,0.0
ID_5876,京都府,1,0,1,1.0,0.0
ID_5877,京都府,1,0,1,1.0,0.0
ID_5878,京都府,1,0,1,1.0,0.0
ID_5879,京都府,1,0,1,1.0,0.0
ID_5880,京都府,1,0,1,1.0,0.0
ID_5881,京都府,1,0,1,1.0,0.0
ID_5882,京都府,2,5,7,0.2857142857142857,0.7142857142857143
ID_5883,兵庫県,6,2,8,0.75,0.25
ID_5884,京都府,4,0,4,1.0,0.0
ID_5885,京都府,1,0,1,1.0,0.0
ID_5886,京都府,2,0,2,1.0,0.0
ID_5887,京都府,1,0,1,1.0,0.0
ID_5888,京都府,2,0,2,1.0,0.0
ID_5889,京都府,1,0,1,1.0,0.0
ID_5890,京都府,1,0,1,1.0,0.0
ID_5891,京都府,1,0,1,1.0,0.0
ID_5892,京都府,5,0,5,1.0,0.0
ID_5893,京都府,1,0,1,1.0,0.0
ID_5894,京都府,1,0,1,1.0,0.0
ID_5895,京都府,1,0,1,1.0,0.0
ID_5896,京都府,1,0,1,1.0,0.0
ID_5897,京都府,2,0,2,1.0,0.0
ID_5898,京都府,4,7,11,0.36363636363636365,0.6363636363636364
ID_5899,京都府,0,1,1,0.0,1.0
ID_5900,京都府,2,0,2,1.0,0.0
ID_5901,京都府,3,0,3,1.0,0.0
ID_5902,滋賀県,2,1,3,0.6666666666666666,0.3333333333333333
ID_5903,京都府,1,1,2,0.5,0.5
ID_5904,京都府,3,0,3,1.0,0.0
ID_5905,京都府,1,0,1,1.0,0.0
ID_5906,京都府,1,0,1,1.0,0.0
ID_5907,京都府,1,0,1,1.0,0.0
ID_5908,京都府,2,0,2,1.0,0.0
ID_5909,京都府,1,0,1,1.0,0.0
ID_5910,京都府,2,0,2,1.0,0.0
ID_5911,京都府,1,0,1,1.0,0.0
ID_5912,京都府,1,0,1,1.0,0.0
ID_5913,熊本県,0,6,6,0.0,1.0
ID_5914,京都府,2,0,2,1.0,0.0
ID_5915,京都府,4,0,4,1.0,0.0
ID_5916,京都府,1,0,1,1.0,0.0
ID_5917,京都府,1,0,1,1.0,0.0
ID_5918,京都府,1,0,1,1.0,0.0
ID_5919,京都府,1,0,1,1.0,0.0
ID_5920,京都府,1,0,1,1.0,0.0
ID_5921,京都府,2,0,2,1.0,0.0
ID_5922,京都府,1,0,1,1.0,0.0
ID_5923,石川県,0,2,2,0.0,1.0
ID_5924,京都府,1,0,1,1.0,0.0
ID_5925,滋賀県,0,2,2,0.0,1.0
ID_5926,京都府,1,0,1,1.0,0.0
ID_5927,愛媛県,2,2,4,0.5,0.5
ID_5928,京都府,2,0,2,1.0,0.0
ID_5929,大阪府,4,5,9,0.4444444444444444,0.5555555555555556
ID_5930,京都府,1,0,1,1.0,0.0
ID_5931,京都府,1,0,1,1.0,0.0
ID_5932,京都府,0,1,1,0.0,1.0
ID_5933,京都府,1,0,1,1.0,0.0
ID_5934,京都府,1,0,1,1.0,0.0
ID_5935,京都府,1,0,1,1.0,0.0
ID_5936,京都府,1,0,1,1.0,0.0
ID_5937,京都府,2,0,2,1.0,0.0
ID_5938,京都府,1,0,1,1.0,0.0
ID_5939,大阪府,18,5,23,0.782608695652174,0.21739130434782608
ID_5940,京都府,2,0,2,1.0,0.0
ID_5941,京都府,2,0,2,1.0,0.0
ID_5942,京都府,0,1,1,0.0,1.0
ID_5943,京都府,3,0,3,1.0,0.0
ID_5944,京都府,5,0,5,1.0,0.0
ID_5945,京都府,2,0,2,1.0,0.0
ID_5946,京都府,3,2,5,0.6,0.4
ID_5947,京都府,1,0,1,1.0,0.0
ID_5948,京都府,2,0,2,1.0,0.0
ID_5949,京都府,5,0,5,1.0,0.0
ID_5950,京都府,1,0,1,1.0,0.0
ID_5951,京都府,1,1,2,0.5,0.5
ID_5952,京都府,1,0,1,1.0,0.0
ID_5953,滋賀県,2,1,3,0.6666666666666666,0.3333333333333333
ID_5954,京都府,2,0,2,1.0,0.0
ID_5955,京都府,3,0,3,1.0,0.0
ID_5956,滋賀県,1,1,2,0.5,0.5
ID_5957,京都府,1,0,1,1.0,0.0
ID_5958,大阪府,11,3,14,0.7857142857142857,0.21428571428571427
ID_5959,京都府,1,0,1,1.0,0.0
ID_5960,京都府,1,0,1,1.0,0.0
ID_5961,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_5962,京都府,1,0,1,1.0,0.0
ID_5963,京都府,1,0,1,1.0,0.0
ID_5964,京都府,1,0,1,1.0,0.0
ID_5965,京都府,1,0,1,1.0,0.0
ID_5966,京都府,1,0,1,1.0,0.0
ID_5967,京都府,4,0,4,1.0,0.0
ID_5968,京都府,1,0,1,1.0,0.0
ID_5969,京都府,1,0,1,1.0,0.0
ID_5970,京都府,1,0,1,1.0,0.0
ID_5971,京都府,1,0,1,1.0,0.0
ID_5972,京都府,1,0,1,1.0,0.0
ID_5973,京都府,1,0,1,1.0,0.0
ID_5974,京都府,1,0,1,1.0,0.0
ID_5975,京都府,1,1,2,0.5,0.5
ID_5976,京都府,1,0,1,1.0,0.0
ID_5977,京都府,2,0,2,1.0,0.0
ID_5978,滋賀県,0,1,1,0.0,1.0
ID_5979,滋賀県,1,1,2,0.5,0.5
ID_5980,京都府,1,0,1,1.0,0.0
ID_5981,京都府,1,0,1,1.0,0.0
ID_5982,京都府,2,0,2,1.0,0.0
ID_5983,京都府,1,0,1,1.0,0.0
ID_5984,京都府,1,0,1,1.0,0.0
ID_5985,京都府,1,0,1,1.0,0.0
ID_5986,滋賀県,7,6,13,0.5384615384615384,0.46153846153846156
ID_5987,京都府,1,0,1,1.0,0.0
ID_5988,京都府,1,0,1,1.0,0.0
ID_5989,京都府,1,0,1,1.0,0.0
ID_5990,京都府,1,0,1,1.0,0.0
ID_5991,京都府,0,2,2,0.0,1.0
ID_5992,京都府,2,0,2,1.0,0.0
ID_5993,京都府,1,0,1,1.0,0.0
ID_5994,京都府,2,0,2,1.0,0.0
ID_5995,京都府,1,0,1,1.0,0.0
ID_5996,京都府,4,0,4,1.0,0.0
ID_5997,京都府,2,0,2,1.0,0.0
ID_5998,京都府,1,0,1,1.0,0.0
ID_5999,大阪府,3,7,10,0.3,0.7
ID_6000,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_6001,京都府,1,0,1,1.0,0.0
ID_6002,京都府,1,0,1,1.0,0.0
ID_6003,京都府,1,0,1,1.0,0.0
ID_6004,京都府,4,0,4,1.0,0.0
ID_6005,京都府,2,0,2,1.0,0.0
ID_6006,京都府,0,2,2,0.0,1.0
ID_6007,京都府,1,0,1,1.0,0.0
ID_6008,京都府,1,0,1,1.0,0.0
ID_6009,京都府,1,0,1,1.0,0.0
ID_6010,京都府,6,0,6,1.0,0.0
ID_6011,京都府,1,0,1,1.0,0.0
ID_6012,京都府,2,4,6,0.3333333333333333,0.6666666666666666
ID_6013,京都府,1,0,1,1.0,0.0
ID_6014,京都府,4,0,4,1.0,0.0
ID_6015,京都府,1,0,1,1.0,0.0
ID_6016,京都府,1,0,1,1.0,0.0
ID_6017,京都府,0,1,1,0.0,1.0
ID_6018,京都府,1,0,1,1.0,0.0
ID_6019,京都府,1,0,1,1.0,0.0
ID_6020,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_6021,京都府,1,0,1,1.0,0.0
ID_6022,京都府,1,0,1,1.0,0.0
ID_6023,京都府,1,0,1,1.0,0.0
ID_6024,京都府,0,1,1,0.0,1.0
ID_6025,京都府,2,0,2,1.0,0.0
ID_6026,京都府,2,0,2,1.0,0.0
ID_6027,京都府,1,0,1,1.0,0.0
ID_6028,京都府,1,0,1,1.0,0.0
ID_6029,京都府,1,0,1,1.0,0.0
ID_6030,大阪府,1,1,2,0.5,0.5
ID_6031,大阪府,1,1,2,0.5,0.5
ID_6032,京都府,1,0,1,1.0,0.0
ID_6033,京都府,1,0,1,1.0,0.0
ID_6034,京都府,1,0,1,1.0,0.0
ID_6035,京都府,1,0,1,1.0,0.0
ID_6036,京都府,1,0,1,1.0,0.0
ID_6037,京都府,1,0,1,1.0,0.0
ID_6038,京都府,1,0,1,1.0,0.0
ID_6039,京都府,1,0,1,1.0,0.0
ID_6040,京都府,1,0,1,1.0,0.0
ID_6041,京都府,2,0,2,1.0,0.0
ID_6042,京都府,2,0,2,1.0,0.0
ID_6043,京都府,1,0,1,1.0,0.0
ID_6044,京都府,1,0,1,1.0,0.0
ID_6045,京都府,1,0,1,1.0,0.0
ID_6046,京都府,1,0,1,1.0,0.0
ID_6047,京都府,1,0,1,1.0,0.0
ID_6048,京都府,2,0,2,1.0,0.0
ID_6050,京都府,1,0,1,1.0,0.0
ID_6051,京都府,1,0,1,1.0,0.0
ID_6052,京都府,2,0,2,1.0,0.0
ID_6053,大阪府,8,1,9,0.8888888888888888,0.1111111111111111
ID_6054,京都府,3,0,3,1.0,0.0
ID_6055,京都府,1,0,1,1.0,0.0
ID_6056,京都府,1,0,1,1.0,0.0
ID_6057,京都府,2,0,2,1.0,0.0
ID_6058,京都府,1,0,1,1.0,0.0
ID_6059,京都府,3,0,3,1.0,0.0
ID_6060,京都府,1,0,1,1.0,0.0
ID_6061,京都府,1,0,1,1.0,0.0
ID_6062,京都府,1,0,1,1.0,0.0
ID_6063,京都府,1,0,1,1.0,0.0
ID_6064,大阪府,1,3,4,0.25,0.75
ID_6065,京都府,1,0,1,1.0,0.0
ID_6066,東京都,1,3,4,0.25,0.75
ID_6067,京都府,1,0,1,1.0,0.0
ID_6068,京都府,1,0,1,1.0,0.0
ID_6069,京都府,2,0,2,1.0,0.0
ID_6070,京都府,1,0,1,1.0,0.0
ID_6071,京都府,1,0,1,1.0,0.0
ID_6072,京都府,2,0,2,1.0,0.0
ID_6073,京都府,3,0,3,1.0,0.0
ID_6074,京都府,1,0,1,1.0,0.0
ID_6075,京都府,1,0,1,1.0,0.0
ID_6076,京都府,1,0,1,1.0,0.0
ID_6077,京都府,1,0,1,1.0,0.0
ID_6078,滋賀県,1,3,4,0.25,0.75
ID_6079,京都府,1,0,1,1.0,0.0
ID_6080,京都府,1,0,1,1.0,0.0
ID_6081,京都府,1,0,1,1.0,0.0
ID_6082,京都府,7,0,7,1.0,0.0
ID_6083,京都府,3,0,3,1.0,0.0
ID_6084,京都府,1,0,1,1.0,0.0
ID_6085,兵庫県,1,1,2,0.5,0.5
ID_6086,京都府,2,0,2,1.0,0.0
ID_6087,京都府,1,0,1,1.0,0.0
ID_6088,京都府,1,0,1,1.0,0.0
ID_6089,京都府,1,0,1,1.0,0.0
ID_6090,京都府,1,0,1,1.0,0.0
ID_6091,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_6092,京都府,1,0,1,1.0,0.0
ID_6093,滋賀県,4,1,5,0.8,0.2
ID_6094,京都府,1,0,1,1.0,0.0
ID_6095,京都府,2,0,2,1.0,0.0
ID_6096,京都府,1,0,1,1.0,0.0
ID_6097,京都府,1,0,1,1.0,0.0
ID_6098,京都府,1,0,1,1.0,0.0
ID_6099,京都府,1,0,1,1.0,0.0
ID_6100,京都府,3,0,3,1.0,0.0
ID_6101,京都府,1,0,1,1.0,0.0
ID_6102,福井県,0,1,1,0.0,1.0
ID_6103,京都府,1,1,2,0.5,0.5
ID_6104,京都府,1,0,1,1.0,0.0
ID_6105,京都府,1,0,1,1.0,0.0
ID_6106,京都府,1,0,1,1.0,0.0
ID_6107,京都府,1,0,1,1.0,0.0
ID_6108,京都府,5,0,5,1.0,0.0
ID_6109,京都府,1,0,1,1.0,0.0
ID_6110,京都府,1,0,1,1.0,0.0
ID_6111,京都府,1,0,1,1.0,0.0
ID_6112,京都府,4,0,4,1.0,0.0
ID_6113,京都府,1,0,1,1.0,0.0
ID_6114,京都府,1,0,1,1.0,0.0
ID_6115,京都府,5,1,6,0.8333333333333334,0.16666666666666666
ID_6116,京都府,2,0,2,1.0,0.0
ID_6117,京都府,1,0,1,1.0,0.0
ID_6118,京都府,0,2,2,0.0,1.0
ID_6119,京都府,1,0,1,1.0,0.0
ID_6120,京都府,1,0,1,1.0,0.0
ID_6121,京都府,1,0,1,1.0,0.0
ID_6122,京都府,1,0,1,1.0,0.0
ID_6123,京都府,3,0,3,1.0,0.0
ID_6124,京都府,2,0,2,1.0,0.0
ID_6125,京都府,0,1,1,0.0,1.0
ID_6126,兵庫県,10,30,40,0.25,0.75
ID_6127,京都府,1,0,1,1.0,0.0
ID_6128,京都府,1,0,1,1.0,0.0
ID_6129,京都府,1,0,1,1.0,0.0
ID_6130,滋賀県,1,1,2,0.5,0.5
ID_6131,京都府,1,0,1,1.0,0.0
ID_6132,京都府,1,0,1,1.0,0.0
ID_6133,京都府,1,0,1,1.0,0.0
ID_6134,大阪府,1,1,2,0.5,0.5
ID_6135,京都府,5,0,5,1.0,0.0
ID_6136,福井県,0,1,1,0.0,1.0
ID_6137,京都府,1,0,1,1.0,0.0
ID_6138,京都府,11,0,11,1.0,0.0
ID_6139,京都府,1,0,1,1.0,0.0
ID_6140,京都府,1,0,1,1.0,0.0
ID_6141,京都府,6,0,6,1.0,0.0
ID_6142,京都府,1,0,1,1.0,0.0
ID_6143,京都府,1,0,1,1.0,0.0
ID_6144,京都府,2,0,2,1.0,0.0
ID_6145,京都府,1,0,1,1.0,0.0
ID_6146,京都府,1,0,1,1.0,0.0
ID_6147,京都府,2,0,2,1.0,0.0
ID_6148,京都府,1,0,1,1.0,0.0
ID_6149,京都府,1,0,1,1.0,0.0
ID_6150,京都府,1,0,1,1.0,0.0
ID_6151,京都府,1,0,1,1.0,0.0
ID_6152,京都府,0,1,1,0.0,1.0
ID_6153,京都府,1,0,1,1.0,0.0
ID_6154,京都府,1,0,1,1.0,0.0
ID_6155,京都府,1,0,1,1.0,0.0
ID_6156,京都府,1,0,1,1.0,0.0
ID_6157,京都府,1,0,1,1.0,0.0
ID_6158,京都府,7,2,9,0.7777777777777778,0.2222222222222222
ID_6160,京都府,1,0,1,1.0,0.0
ID_6161,京都府,1,0,1,1.0,0.0
ID_6162,京都府,1,0,1,1.0,0.0
ID_6163,京都府,1,0,1,1.0,0.0
ID_6164,京都府,1,0,1,1.0,0.0
ID_6165,京都府,2,7,9,0.2222222222222222,0.7777777777777778
ID_6166,京都府,1,0,1,1.0,0.0
ID_6167,京都府,1,0,1,1.0,0.0
ID_6168,京都府,1,0,1,1.0,0.0
ID_6169,京都府,1,0,1,1.0,0.0
ID_6170,京都府,2,0,2,1.0,0.0
ID_6171,京都府,1,0,1,1.0,0.0
ID_6172,京都府,1,0,1,1.0,0.0
ID_6173,京都府,1,0,1,1.0,0.0
ID_6174,奈良県,1,1,2,0.5,0.5
ID_6175,京都府,1,0,1,1.0,0.0
ID_6176,京都府,1,0,1,1.0,0.0
ID_6177,京都府,1,0,1,1.0,0.0
ID_6178,京都府,3,0,3,1.0,0.0
ID_6179,京都府,1,0,1,1.0,0.0
ID_6180,京都府,1,0,1,1.0,0.0
ID_6181,京都府,2,0,2,1.0,0.0
ID_6182,京都府,1,0,1,1.0,0.0
ID_6183,京都府,1,0,1,1.0,0.0
ID_6184,兵庫県,3,2,5,0.6,0.4
ID_6185,京都府,1,0,1,1.0,0.0
ID_6186,京都府,1,0,1,1.0,0.0
ID_6187,京都府,2,0,2,1.0,0.0
ID_6188,京都府,1,2,3,0.3333333333333333,0.6666666666666666
ID_6189,京都府,1,0,1,1.0,0.0
ID_6190,京都府,2,0,2,1.0,0.0
ID_6191,京都府,1,0,1,1.0,0.0
ID_6192,京都府,1,0,1,1.0,0.0
ID_6193,京都府,1,0,1,1.0,0.0
ID_6194,京都府,2,0,2,1.0,0.0
ID_6195,京都府,1,0,1,1.0,0.0
ID_6196,京都府,1,0,1,1.0,0.0
ID_6197,滋賀県,0,1,1,0.0,1.0
ID_6198,京都府,1,0,1,1.0,0.0
ID_6199,京都府,1,0,1,1.0,0.0
ID_6200,京都府,1,0,1,1.0,0.0
ID_6201,京都府,0,1,1,0.0,1.0
ID_6202,滋賀県,0,1,1,0.0,1.0
ID_6203,京都府,1,0,1,1.0,0.0
ID_6204,京都府,1,0,1,1.0,0.0
ID_6205,京都府,1,0,1,1.0,0.0
ID_6206,京都府,1,0,1,1.0,0.0
ID_6207,京都府,4,0,4,1.0,0.0
ID_6208,滋賀県,0,1,1,0.0,1.0
ID_6210,京都府,1,0,1,1.0,0.0
ID_6211,京都府,2,0,2,1.0,0.0
ID_6212,京都府,1,0,1,1.0,0.0
ID_6213,京都府,1,0,1,1.0,0.0
ID_6214,京都府,1,0,1,1.0,0.0
ID_6215,京都府,1,0,1,1.0,0.0
ID_6216,京都府,1,0,1,1.0,0.0
ID_6218,京都府,2,0,2,1.0,0.0
ID_6219,京都府,2,0,2,1.0,0.0
ID_6220,京都府,1,0,1,1.0,0.0
ID_6221,大阪府,0,3,3,0.0,1.0
ID_6222,京都府,1,0,1,1.0,0.0
ID_6223,京都府,2,0,2,1.0,0.0
ID_6224,京都府,1,0,1,1.0,0.0
ID_6225,京都府,1,0,1,1.0,0.0
ID_6226,京都府,1,0,1,1.0,0.0
ID_6227,京都府,1,0,1,1.0,0.0
ID_6228,京都府,3,1,4,0.75,0.25
ID_6229,京都府,12,1,13,0.9230769230769231,0.07692307692307693
ID_6230,京都府,1,0,1,1.0,0.0
ID_6231,京都府,2,0,2,1.0,0.0
ID_6232,京都府,1,0,1,1.0,0.0
ID_6233,熊本県,1,7,8,0.125,0.875
ID_6234,京都府,3,0,3,1.0,0.0
ID_6235,京都府,1,0,1,1.0,0.0
ID_6236,京都府,1,0,1,1.0,0.0
ID_6237,京都府,1,0,1,1.0,0.0
ID_6238,京都府,2,0,2,1.0,0.0
ID_6239,京都府,1,0,1,1.0,0.0
ID_6240,京都府,1,0,1,1.0,0.0
